name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Stephen Kukta,85,11,103,1104,45-49,51,CA,USA,---,4155,01:00:05,2.4 mi,00:04:43,05:20:43,112 mi,00:01:56,04:05:57,26.2 mi,10:33:24
Mathieu Mignardot,86,15,104,458,30-34,32,CH,FRA,---,4137,01:11:02,2.4 mi,00:05:26,05:27:22,112 mi,00:02:18,03:47:30,26.2 mi,10:33:38
Patrick Begin,87,17,105,687,40-44,43,QC,CAN,---,4364,00:59:20,2.4 mi,00:05:05,05:30:39,112 mi,00:03:19,03:56:09,26.2 mi,10:34:32
Fabiano Santos,88,15,106,694,35-39,39,DF,BRA,---,4040,00:50:18,2.4 mi,00:03:49,05:19:00,112 mi,00:02:10,04:20:01,26.2 mi,10:35:18
Will Rossiter,89,16,107,204,35-39,40,CA,USA,---,4037,01:02:13,2.4 mi,00:03:37,05:38:12,112 mi,00:02:03,03:49:30,26.2 mi,10:35:35
Guido Zgraggen,90,16,108,548,30-34,34,---,CHE,---,4102,01:02:51,2.4 mi,00:04:30,05:34:56,112 mi,00:01:35,03:52:44,26.2 mi,10:36:36
Jim Ryan,91,6,109,936,50-54,---,TX,USA,---,4440,01:00:08,2.4 mi,00:05:01,05:50:14,112 mi,00:03:32,03:37:56,26.2 mi,10:36:51
Ezra Becker,92,8,110,403,25-29,31,CA,USA,---,4171,00:53:15,2.4 mi,00:04:57,05:23:00,112 mi,00:01:59,04:15:54,26.2 mi,10:39:05
Sean Obrien,93,2,111,181,18-24,---,CA,USA,---,4684,00:58:23,2.4 mi,00:04:28,05:31:18,112 mi,00:01:12,04:04:20,26.2 mi,10:39:41
Duncan Seay,94,12,112,764,45-49,50,CA,NZL,---,4072,01:06:49,2.4 mi,00:07:01,05:42:13,112 mi,00:03:39,03:40:38,26.2 mi,10:40:20
Suzie Fox,19,2,113,533,30-34,33,MN,USA,---,4641,01:00:58,2.4 mi,00:05:25,05:49:40,112 mi,00:02:50,03:41:42,26.2 mi,10:40:35
Erik Wilde,95,13,114,947,45-49,49,CA,DEU,---,4062,01:09:52,2.4 mi,00:06:54,05:12:18,112 mi,00:02:25,04:09:42,26.2 mi,10:41:11
Marcelo Gallegos,96,18,115,291,40-44,---,---,CHL,---,4282,01:10:53,2.4 mi,00:04:54,05:39:49,112 mi,00:03:40,03:42:06,26.2 mi,10:41:22
Barry Dmitruk,97,7,116,480,50-54,55,ON,CAN,---,4383,01:00:17,2.4 mi,00:04:18,05:41:30,112 mi,00:02:33,03:52:59,26.2 mi,10:41:37
Roberto Florencia,98,19,117,833,40-44,45,TX,MEX,---,4274,01:01:04,2.4 mi,00:04:41,05:44:39,112 mi,00:02:05,03:49:37,26.2 mi,10:42:06
Jaimie Roth,99,2,118,673,55-59,56,AB,CAN,---,4710,00:57:58,2.4 mi,00:04:55,05:21:09,112 mi,00:02:28,04:17:32,26.2 mi,10:44:02
Julien Belliot,100,9,119,1032,25-29,29,FR,FRA,---,4106,00:59:15,2.4 mi,00:04:35,05:42:12,112 mi,00:01:33,03:56:56,26.2 mi,10:44:31
Jacques Van Leeuwen,101,3,120,879,55-59,57,---,NLD,---,4701,00:56:38,2.4 mi,00:04:21,05:38:18,112 mi,00:03:01,04:02:29,26.2 mi,10:44:47
Kayla Kielar,20,3,121,142,30-34,33,CA,USA,---,4587,00:56:39,2.4 mi,00:03:50,05:48:54,112 mi,00:02:18,03:53:26,26.2 mi,10:45:07
Adam Hill,102,17,122,148,35-39,37,CA,USA,---,3920,01:10:49,2.4 mi,00:05:04,05:34:03,112 mi,00:02:25,03:52:57,26.2 mi,10:45:18
Oliver Bohlman,103,14,123,470,45-49,47,---,USA,---,4009,01:03:11,2.4 mi,00:06:10,05:31:20,112 mi,00:02:02,04:02:52,26.2 mi,10:45:35
Carolina Ponce,21,1,124,750,40-44,44,---,ECU,---,5000,01:07:01,2.4 mi,00:06:17,05:47:17,112 mi,00:01:03,03:44:27,26.2 mi,10:46:05
Sherry Rennard,22,1,125,192,50-54,54,CA,USA,---,5000,01:09:18,2.4 mi,00:03:36,05:45:15,112 mi,00:02:45,03:46:02,26.2 mi,10:46:56
Rafael Sanchez,104,15,126,1112,45-49,---,DF,MEX,---,3991,01:17:17,2.4 mi,00:04:50,05:37:14,112 mi,00:02:13,03:45:32,26.2 mi,10:47:06
Jeff Krause,105,4,127,974,55-59,57,OR,USA,---,4671,01:06:22,2.4 mi,00:05:35,05:41:37,112 mi,00:04:16,03:49:26,26.2 mi,10:47:16
Nick Grundman,106,17,128,529,30-34,33,MN,USA,---,3945,01:04:28,2.4 mi,00:03:49,05:23:07,112 mi,00:02:33,04:15:42,26.2 mi,10:49:39
Patrick Nesbitt,107,10,129,567,25-29,31,AB,CAN,---,4044,01:06:50,2.4 mi,00:04:12,05:59:53,112 mi,00:02:59,03:35:46,26.2 mi,10:49:40
Darren Gill,108,16,130,231,45-49,47,CA,USA,---,3958,00:58:59,2.4 mi,00:04:46,05:14:32,112 mi,00:02:33,04:29:00,26.2 mi,10:49:50
Scott Defilippis,109,17,131,25,PRO,36,NJ,USA,---,3275,00:51:47,2.4 mi,00:03:00,05:18:27,112 mi,00:02:30,04:34:13,26.2 mi,10:49:57
Dan Mcintosh,110,18,132,15,PRO,32,CO,USA,---,3275,00:49:51,2.4 mi,00:02:58,04:50:53,112 mi,00:01:00,05:05:16,26.2 mi,10:49:58
Elmar Fladischer,111,18,133,491,35-39,39,NC,AUT,---,3857,01:13:25,2.4 mi,00:05:36,05:47:59,112 mi,00:03:14,03:40:19,26.2 mi,10:50:33
Ben Coy,112,18,134,921,30-34,32,CA,USA,---,3933,00:56:49,2.4 mi,00:04:24,05:31:33,112 mi,00:02:14,04:15:39,26.2 mi,10:50:39
Hideki Toyokawa,113,17,135,637,45-49,48,Kanagawa,JPN,---,3946,01:09:57,2.4 mi,00:04:07,05:42:54,112 mi,00:02:00,03:51:50,26.2 mi,10:50:48
Michael De Laet,114,11,136,460,25-29,29,TX,BEL,---,4028,01:10:09,2.4 mi,00:05:21,05:35:09,112 mi,00:02:35,03:57:44,26.2 mi,10:50:58
Rob Declercq,115,19,137,407,35-39,40,FL,USA,---,3837,00:56:40,2.4 mi,00:08:20,05:58:04,112 mi,00:07:32,03:41:40,26.2 mi,10:52:16
Valeria Rosati,23,2,138,785,50-54,52,Intl State,BRA,---,4925,01:02:42,2.4 mi,00:03:28,05:56:10,112 mi,00:01:42,03:49:08,26.2 mi,10:53:10
Chris Harrison,116,19,139,465,30-34,32,Intl State,PER,---,3895,00:59:42,2.4 mi,00:04:55,05:44:49,112 mi,00:03:19,04:01:07,26.2 mi,10:53:52
Andrew Heideman,117,20,140,605,35-39,36,FL,USA,---,3813,00:54:32,2.4 mi,00:04:32,05:21:17,112 mi,00:02:25,04:31:31,26.2 mi,10:54:17
Romulo Gutierrez,118,20,141,1005,40-44,---,---,ECU,---,4124,01:13:47,2.4 mi,00:03:50,05:47:43,112 mi,00:01:40,03:47:34,26.2 mi,10:54:34
Kenji Doya,119,8,142,636,50-54,55,Okinawa,JPN,---,4227,01:09:07,2.4 mi,00:05:22,05:38:53,112 mi,00:03:45,03:57:29,26.2 mi,10:54:36
